,cluster,n,keywords,idea
451,158,1,"['drive', 'tram']","A great mode of transportation in my neighborhood could be a bus or tram that runs along the local parkway (a road that basically goes across the whole town) people would be able to hop on it and ride it to their destination and be there within walking distance when getting off the bus/tram. Could be relatively cheap, clear up traffic with less people having to drive around, and is highly economical."
452,159,1,"['drive', 'campus']","I think it would be great to have a jitney-type bus that you could hail like a cab directly from the street.  The jitney would be electric powered and follow a specific route.  I think this would be great because I live in a town that has many tourists, but does not have a large population.  It could shuttle tourists to different areas, but the tourists wouldn't have to worry about a specific bus schedule.  The jitney could drive on streets that are not bus-accessible (some of our streets are ""old world"" and very narrow). There is also some frustration in my town about not having a vibrant night life because of lack of public transportation.  This jitney would allow people to go downtown, especially college students, and have some drinks without worrying about driving.  One of the stops would be the college campus. The jitney would have a very low fair to encourage people not to drink and drive.  This jitney would help downtown businesses and restaurants."
453,160,1,"['drive', 'cab']","I think it would be great to have a jitney-type bus that you could hail like a cab directly from the street.  The jitney would be electric powered and follow a specific route.  I think this would be great because I live in a town that has many tourists, but does not have a large population.  It could shuttle tourists to different areas, but the tourists wouldn't have to worry about a specific bus schedule.  The jitney could drive on streets that are not bus-accessible (some of our streets are ""old world"" and very narrow). There is also some frustration in my town about not having a vibrant night life because of lack of public transportation.  This jitney would allow people to go downtown, especially college students, and have some drinks without worrying about driving.  One of the stops would be the college campus. The jitney would have a very low fair to encourage people not to drink and drive.  This jitney would help downtown businesses and restaurants."
454,161,1,"['drive', 'downtown']","I think it would be great to have a jitney-type bus that you could hail like a cab directly from the street.  The jitney would be electric powered and follow a specific route.  I think this would be great because I live in a town that has many tourists, but does not have a large population.  It could shuttle tourists to different areas, but the tourists wouldn't have to worry about a specific bus schedule.  The jitney could drive on streets that are not bus-accessible (some of our streets are ""old world"" and very narrow). There is also some frustration in my town about not having a vibrant night life because of lack of public transportation.  This jitney would allow people to go downtown, especially college students, and have some drinks without worrying about driving.  One of the stops would be the college campus. The jitney would have a very low fair to encourage people not to drink and drive.  This jitney would help downtown businesses and restaurants."
455,162,1,"['drive', 'shuttle']","I think it would be great to have a jitney-type bus that you could hail like a cab directly from the street.  The jitney would be electric powered and follow a specific route.  I think this would be great because I live in a town that has many tourists, but does not have a large population.  It could shuttle tourists to different areas, but the tourists wouldn't have to worry about a specific bus schedule.  The jitney could drive on streets that are not bus-accessible (some of our streets are ""old world"" and very narrow). There is also some frustration in my town about not having a vibrant night life because of lack of public transportation.  This jitney would allow people to go downtown, especially college students, and have some drinks without worrying about driving.  One of the stops would be the college campus. The jitney would have a very low fair to encourage people not to drink and drive.  This jitney would help downtown businesses and restaurants."
456,163,2,"['town', 'cab']","I think it would be great to have a jitney-type bus that you could hail like a cab directly from the street.  The jitney would be electric powered and follow a specific route.  I think this would be great because I live in a town that has many tourists, but does not have a large population.  It could shuttle tourists to different areas, but the tourists wouldn't have to worry about a specific bus schedule.  The jitney could drive on streets that are not bus-accessible (some of our streets are ""old world"" and very narrow). There is also some frustration in my town about not having a vibrant night life because of lack of public transportation.  This jitney would allow people to go downtown, especially college students, and have some drinks without worrying about driving.  One of the stops would be the college campus. The jitney would have a very low fair to encourage people not to drink and drive.  This jitney would help downtown businesses and restaurants."
457,163,2,"['town', 'cab']",uber lyft or any taxi cabs we are a rural area very large and towns near or past 30 min away from eachother. having a taxi service would be very appreciative and would also bring more jobs locally throughout the whole southern part of this state really/
458,164,1,"['town', 'trucks']","My small rural town doesn't even have an intact bus system, so anything would be better than it is now. But I would like a service that has people who drive pick up trucks to help you move things. For instance, if you go to the store and purchase a new couch, I'd like to have something like Uber for Pick Up Trucks to call and have them bring my sofa home so that I don't have to pay for outragious delivery fees from the store."
459,165,1,"['town', 'truck']","My small rural town doesn't even have an intact bus system, so anything would be better than it is now. But I would like a service that has people who drive pick up trucks to help you move things. For instance, if you go to the store and purchase a new couch, I'd like to have something like Uber for Pick Up Trucks to call and have them bring my sofa home so that I don't have to pay for outragious delivery fees from the store."
460,166,1,"['town', 'scooter']",There should be a place to rent bicycles for a nominal fee for a day like they do in the big cities. You can rent a bicycle and return it to any place that also rents the same bicycles. You could also rent scooters to be able to do small errands around town.
461,167,1,"['town', 'transit']","Unfortunately, I live in a very small/rural town, so future transportation system would likely be simple public bus transit."
462,168,1,"['town', 'route']","I think it would be great to have a jitney-type bus that you could hail like a cab directly from the street.  The jitney would be electric powered and follow a specific route.  I think this would be great because I live in a town that has many tourists, but does not have a large population.  It could shuttle tourists to different areas, but the tourists wouldn't have to worry about a specific bus schedule.  The jitney could drive on streets that are not bus-accessible (some of our streets are ""old world"" and very narrow). There is also some frustration in my town about not having a vibrant night life because of lack of public transportation.  This jitney would allow people to go downtown, especially college students, and have some drinks without worrying about driving.  One of the stops would be the college campus. The jitney would have a very low fair to encourage people not to drink and drive.  This jitney would help downtown businesses and restaurants."
463,169,1,"['town', 'driverless']",Using driver-less vehicles as a taxi service around town by allowing residents to reserve a ride at any time by using the town's website.
464,170,1,"['town', 'bicycle']",There should be a place to rent bicycles for a nominal fee for a day like they do in the big cities. You can rent a bicycle and return it to any place that also rents the same bicycles. You could also rent scooters to be able to do small errands around town.
465,171,1,"['town', 'tram']","A great mode of transportation in my neighborhood could be a bus or tram that runs along the local parkway (a road that basically goes across the whole town) people would be able to hop on it and ride it to their destination and be there within walking distance when getting off the bus/tram. Could be relatively cheap, clear up traffic with less people having to drive around, and is highly economical."
466,172,1,"['town', 'campus']","I think it would be great to have a jitney-type bus that you could hail like a cab directly from the street.  The jitney would be electric powered and follow a specific route.  I think this would be great because I live in a town that has many tourists, but does not have a large population.  It could shuttle tourists to different areas, but the tourists wouldn't have to worry about a specific bus schedule.  The jitney could drive on streets that are not bus-accessible (some of our streets are ""old world"" and very narrow). There is also some frustration in my town about not having a vibrant night life because of lack of public transportation.  This jitney would allow people to go downtown, especially college students, and have some drinks without worrying about driving.  One of the stops would be the college campus. The jitney would have a very low fair to encourage people not to drink and drive.  This jitney would help downtown businesses and restaurants."
467,173,1,"['town', 'downtown']","I think it would be great to have a jitney-type bus that you could hail like a cab directly from the street.  The jitney would be electric powered and follow a specific route.  I think this would be great because I live in a town that has many tourists, but does not have a large population.  It could shuttle tourists to different areas, but the tourists wouldn't have to worry about a specific bus schedule.  The jitney could drive on streets that are not bus-accessible (some of our streets are ""old world"" and very narrow). There is also some frustration in my town about not having a vibrant night life because of lack of public transportation.  This jitney would allow people to go downtown, especially college students, and have some drinks without worrying about driving.  One of the stops would be the college campus. The jitney would have a very low fair to encourage people not to drink and drive.  This jitney would help downtown businesses and restaurants."
468,174,1,"['town', 'state']",uber lyft or any taxi cabs we are a rural area very large and towns near or past 30 min away from eachother. having a taxi service would be very appreciative and would also bring more jobs locally throughout the whole southern part of this state really/
469,175,1,"['town', 'shuttle']","I think it would be great to have a jitney-type bus that you could hail like a cab directly from the street.  The jitney would be electric powered and follow a specific route.  I think this would be great because I live in a town that has many tourists, but does not have a large population.  It could shuttle tourists to different areas, but the tourists wouldn't have to worry about a specific bus schedule.  The jitney could drive on streets that are not bus-accessible (some of our streets are ""old world"" and very narrow). There is also some frustration in my town about not having a vibrant night life because of lack of public transportation.  This jitney would allow people to go downtown, especially college students, and have some drinks without worrying about driving.  One of the stops would be the college campus. The jitney would have a very low fair to encourage people not to drink and drive.  This jitney would help downtown businesses and restaurants."
470,176,1,"['neighborhood', 'tunnel']","Tunnels, a series of tunnels to and from various nodes around the neighborhood, with access at most corners. These would have flat conveyors to make movement faster than normal walking much like in airports but also be underground to be out of the way and avoid unpleasant weather."
471,177,1,"['neighborhood', 'airport']","Tunnels, a series of tunnels to and from various nodes around the neighborhood, with access at most corners. These would have flat conveyors to make movement faster than normal walking much like in airports but also be underground to be out of the way and avoid unpleasant weather."
472,178,1,"['neighborhood', 'overhead']","Ultimate monkey bars.  People are too fat in my area, forcing them to travel via monkey bars across the neighborhood should help not only with emission decrease, but weight decrease as well!  There will just be an overhead system running the lengths of the sidewalks at 7 foot high so no one gets hurt if they fall."
473,179,1,"['neighborhood', 'bike']",This transportation system would be the most spectacular to the entire neighborhood. It is a neighborhood vehicle hub system. It is a hub where everyone with an android or ios or windows phone can open an app and rent out a car or a bike to use around the neighborhood with the additional benefit on these hubs being eco friendly public restrooms with vending machines for those that wish to travel locally and have the munchies.
474,180,1,"['neighborhood', 'tram']","A great mode of transportation in my neighborhood could be a bus or tram that runs along the local parkway (a road that basically goes across the whole town) people would be able to hop on it and ride it to their destination and be there within walking distance when getting off the bus/tram. Could be relatively cheap, clear up traffic with less people having to drive around, and is highly economical."
475,181,1,"['neighborhood', 'downtown']","My neighborhood will continue to use mainly personal vehicles as a mode of transportation, though the downtown area is working on an underground rail system."
476,182,1,"['neighborhood', 'hub']",This transportation system would be the most spectacular to the entire neighborhood. It is a neighborhood vehicle hub system. It is a hub where everyone with an android or ios or windows phone can open an app and rent out a car or a bike to use around the neighborhood with the additional benefit on these hubs being eco friendly public restrooms with vending machines for those that wish to travel locally and have the munchies.
477,183,1,"['neighborhood', 'tunnels']","Tunnels, a series of tunnels to and from various nodes around the neighborhood, with access at most corners. These would have flat conveyors to make movement faster than normal walking much like in airports but also be underground to be out of the way and avoid unpleasant weather."
478,184,2,"['area', 'route']","A way to connect your car with a mobile phone app - you would broadcast your intended route (such as commuting home from work) and share this route with people in your local area. For a small fee (under $5) - someone could ask to ""Ride Along"" with you along your route - but with no deviations - they would be allowed to get out along the way, but not change your intended path of travel."
479,184,2,"['area', 'route']","I think it would be great to have a jitney-type bus that you could hail like a cab directly from the street.  The jitney would be electric powered and follow a specific route.  I think this would be great because I live in a town that has many tourists, but does not have a large population.  It could shuttle tourists to different areas, but the tourists wouldn't have to worry about a specific bus schedule.  The jitney could drive on streets that are not bus-accessible (some of our streets are ""old world"" and very narrow). There is also some frustration in my town about not having a vibrant night life because of lack of public transportation.  This jitney would allow people to go downtown, especially college students, and have some drinks without worrying about driving.  One of the stops would be the college campus. The jitney would have a very low fair to encourage people not to drink and drive.  This jitney would help downtown businesses and restaurants."
480,185,2,"['area', 'cab']","I think it would be great to have a jitney-type bus that you could hail like a cab directly from the street.  The jitney would be electric powered and follow a specific route.  I think this would be great because I live in a town that has many tourists, but does not have a large population.  It could shuttle tourists to different areas, but the tourists wouldn't have to worry about a specific bus schedule.  The jitney could drive on streets that are not bus-accessible (some of our streets are ""old world"" and very narrow). There is also some frustration in my town about not having a vibrant night life because of lack of public transportation.  This jitney would allow people to go downtown, especially college students, and have some drinks without worrying about driving.  One of the stops would be the college campus. The jitney would have a very low fair to encourage people not to drink and drive.  This jitney would help downtown businesses and restaurants."
481,185,2,"['area', 'cab']",uber lyft or any taxi cabs we are a rural area very large and towns near or past 30 min away from eachother. having a taxi service would be very appreciative and would also bring more jobs locally throughout the whole southern part of this state really/
482,186,2,"['area', 'downtown']","I think it would be great to have a jitney-type bus that you could hail like a cab directly from the street.  The jitney would be electric powered and follow a specific route.  I think this would be great because I live in a town that has many tourists, but does not have a large population.  It could shuttle tourists to different areas, but the tourists wouldn't have to worry about a specific bus schedule.  The jitney could drive on streets that are not bus-accessible (some of our streets are ""old world"" and very narrow). There is also some frustration in my town about not having a vibrant night life because of lack of public transportation.  This jitney would allow people to go downtown, especially college students, and have some drinks without worrying about driving.  One of the stops would be the college campus. The jitney would have a very low fair to encourage people not to drink and drive.  This jitney would help downtown businesses and restaurants."
483,186,2,"['area', 'downtown']","My neighborhood will continue to use mainly personal vehicles as a mode of transportation, though the downtown area is working on an underground rail system."
484,187,1,"['area', 'metro']","Uber is not currently available in my area, because it is not seen as a large enough ""metro"" area. I believe that if several of the small communities pooled together, there would be enough available and willing drivers to start a less urban and more suburban/rural version of a paid ridesharing service. Since the communities would be pooled, there would likely be drivers from many different areas of the community, so a larger geographic area could be served."
485,188,1,"['area', 'overhead']","Ultimate monkey bars.  People are too fat in my area, forcing them to travel via monkey bars across the neighborhood should help not only with emission decrease, but weight decrease as well!  There will just be an overhead system running the lengths of the sidewalks at 7 foot high so no one gets hurt if they fall."
486,189,1,"['area', 'mobile']","A way to connect your car with a mobile phone app - you would broadcast your intended route (such as commuting home from work) and share this route with people in your local area. For a small fee (under $5) - someone could ask to ""Ride Along"" with you along your route - but with no deviations - they would be allowed to get out along the way, but not change your intended path of travel."
487,190,1,"['area', 'campus']","I think it would be great to have a jitney-type bus that you could hail like a cab directly from the street.  The jitney would be electric powered and follow a specific route.  I think this would be great because I live in a town that has many tourists, but does not have a large population.  It could shuttle tourists to different areas, but the tourists wouldn't have to worry about a specific bus schedule.  The jitney could drive on streets that are not bus-accessible (some of our streets are ""old world"" and very narrow). There is also some frustration in my town about not having a vibrant night life because of lack of public transportation.  This jitney would allow people to go downtown, especially college students, and have some drinks without worrying about driving.  One of the stops would be the college campus. The jitney would have a very low fair to encourage people not to drink and drive.  This jitney would help downtown businesses and restaurants."
488,191,1,"['area', 'state']",uber lyft or any taxi cabs we are a rural area very large and towns near or past 30 min away from eachother. having a taxi service would be very appreciative and would also bring more jobs locally throughout the whole southern part of this state really/
489,192,1,"['area', 'shuttle']","I think it would be great to have a jitney-type bus that you could hail like a cab directly from the street.  The jitney would be electric powered and follow a specific route.  I think this would be great because I live in a town that has many tourists, but does not have a large population.  It could shuttle tourists to different areas, but the tourists wouldn't have to worry about a specific bus schedule.  The jitney could drive on streets that are not bus-accessible (some of our streets are ""old world"" and very narrow). There is also some frustration in my town about not having a vibrant night life because of lack of public transportation.  This jitney would allow people to go downtown, especially college students, and have some drinks without worrying about driving.  One of the stops would be the college campus. The jitney would have a very low fair to encourage people not to drink and drive.  This jitney would help downtown businesses and restaurants."
490,193,1,"['area', 'urban']","Uber is not currently available in my area, because it is not seen as a large enough ""metro"" area. I believe that if several of the small communities pooled together, there would be enough available and willing drivers to start a less urban and more suburban/rural version of a paid ridesharing service. Since the communities would be pooled, there would likely be drivers from many different areas of the community, so a larger geographic area could be served."
491,194,2,"['vehicle', 'bike']",This transportation system would be the most spectacular to the entire neighborhood. It is a neighborhood vehicle hub system. It is a hub where everyone with an android or ios or windows phone can open an app and rent out a car or a bike to use around the neighborhood with the additional benefit on these hubs being eco friendly public restrooms with vending machines for those that wish to travel locally and have the munchies.
492,194,2,"['vehicle', 'bike']",This would be a bike lane that would be protected from other vehicles. It would make biking more safe and efficient. Bicycles would move in one road and cars would be on a different one. Cars would have to give the right of way to bicycles.
493,195,1,"['vehicle', 'cars']",This would be a bike lane that would be protected from other vehicles. It would make biking more safe and efficient. Bicycles would move in one road and cars would be on a different one. Cars would have to give the right of way to bicycles.
494,196,1,"['vehicle', 'driverless']",Using driver-less vehicles as a taxi service around town by allowing residents to reserve a ride at any time by using the town's website.
495,197,1,"['vehicle', 'bicycle']",This would be a bike lane that would be protected from other vehicles. It would make biking more safe and efficient. Bicycles would move in one road and cars would be on a different one. Cars would have to give the right of way to bicycles.
496,198,1,"['vehicle', 'downtown']","My neighborhood will continue to use mainly personal vehicles as a mode of transportation, though the downtown area is working on an underground rail system."
497,199,1,"['vehicle', 'hub']",This transportation system would be the most spectacular to the entire neighborhood. It is a neighborhood vehicle hub system. It is a hub where everyone with an android or ios or windows phone can open an app and rent out a car or a bike to use around the neighborhood with the additional benefit on these hubs being eco friendly public restrooms with vending machines for those that wish to travel locally and have the munchies.
498,200,2,"['road', 'bicycle']","ROAD TRANSPORT - BICYCLE (GOOD EXERCISE FOR OUR WHOLE BODY, LOW COST AND NO POLLUTION."
499,200,2,"['road', 'bicycle']",This would be a bike lane that would be protected from other vehicles. It would make biking more safe and efficient. Bicycles would move in one road and cars would be on a different one. Cars would have to give the right of way to bicycles.
500,201,2,"['road', 'tram']","A great mode of transportation in my neighborhood could be a bus or tram that runs along the local parkway (a road that basically goes across the whole town) people would be able to hop on it and ride it to their destination and be there within walking distance when getting off the bus/tram. Could be relatively cheap, clear up traffic with less people having to drive around, and is highly economical."
501,201,2,"['road', 'tram']",Use of a sky tram.  It runs over the roads so that it doesn't increase traffic.
502,202,1,"['road', 'railway']","A magnetic railway car, like a trolley, that moves and stops by people pressing buttons on the side of the road"
503,203,1,"['road', 'airport']","Change the road into a high speed moving floor, like what they have at airport terminals but faster and with chairs to sit in.  You can board a chair in a parking lot/driveway and operate a machine to choose destination.  The chair will then merge into the moving road and go for the destination."
504,204,1,"['road', 'cars']",This would be a bike lane that would be protected from other vehicles. It would make biking more safe and efficient. Bicycles would move in one road and cars would be on a different one. Cars would have to give the right of way to bicycles.
505,205,1,"['road', 'infrastructure']",Transportation would not be about getting the general population from home to work and back. It would be about moving goods and services to people directly.This will require drone technologiy so that road infrastructure could be used to get bulk items from one place to another more efficiently and faster. Public transportation should be the rule.
506,206,1,"['road', 'terminal']","Change the road into a high speed moving floor, like what they have at airport terminals but faster and with chairs to sit in.  You can board a chair in a parking lot/driveway and operate a machine to choose destination.  The chair will then merge into the moving road and go for the destination."
507,207,1,"['road', 'trolley']","A magnetic railway car, like a trolley, that moves and stops by people pressing buttons on the side of the road"
508,208,1,"['road', 'bike']",This would be a bike lane that would be protected from other vehicles. It would make biking more safe and efficient. Bicycles would move in one road and cars would be on a different one. Cars would have to give the right of way to bicycles.
509,209,1,"['road', 'parking']","Change the road into a high speed moving floor, like what they have at airport terminals but faster and with chairs to sit in.  You can board a chair in a parking lot/driveway and operate a machine to choose destination.  The chair will then merge into the moving road and go for the destination."
510,210,1,"['tube', 'ground']",A station with a tube in the ground with a high speed pod that would shoot me at a quick speed across the city or across the country in a couple hours. It would be faster than an airplane and safer too.
511,211,1,"['tube', 'country']",A station with a tube in the ground with a high speed pod that would shoot me at a quick speed across the city or across the country in a couple hours. It would be faster than an airplane and safer too.
512,212,1,"['tube', 'bank']",vaccum system of tubes like at a bank.  High speed escalators.  Conveyor system for cars on the interstate.
513,213,1,"['tube', 'terminal']",Tubes that are linked together and are wide enough to fit a person laying down. People get in a capsule and are delivered in great speeds to their destination by using compressed air or other methods. You can have tube terminals all over the city.
514,214,1,"['tube', 'interstate']",vaccum system of tubes like at a bank.  High speed escalators.  Conveyor system for cars on the interstate.
515,215,1,"['tube', 'airplane']",A station with a tube in the ground with a high speed pod that would shoot me at a quick speed across the city or across the country in a couple hours. It would be faster than an airplane and safer too.
516,216,1,"['tube', 'station']",A station with a tube in the ground with a high speed pod that would shoot me at a quick speed across the city or across the country in a couple hours. It would be faster than an airplane and safer too.
517,217,1,"['tube', 'hub']",Vacuum tube travel with a central hub in various outlying cities
518,218,2,"['speed', 'terminal']","Change the road into a high speed moving floor, like what they have at airport terminals but faster and with chairs to sit in.  You can board a chair in a parking lot/driveway and operate a machine to choose destination.  The chair will then merge into the moving road and go for the destination."
519,218,2,"['speed', 'terminal']",Tubes that are linked together and are wide enough to fit a person laying down. People get in a capsule and are delivered in great speeds to their destination by using compressed air or other methods. You can have tube terminals all over the city.
520,219,1,"['speed', 'ground']",A station with a tube in the ground with a high speed pod that would shoot me at a quick speed across the city or across the country in a couple hours. It would be faster than an airplane and safer too.
521,220,1,"['speed', 'airport']","Change the road into a high speed moving floor, like what they have at airport terminals but faster and with chairs to sit in.  You can board a chair in a parking lot/driveway and operate a machine to choose destination.  The chair will then merge into the moving road and go for the destination."
522,221,1,"['speed', 'country']",A station with a tube in the ground with a high speed pod that would shoot me at a quick speed across the city or across the country in a couple hours. It would be faster than an airplane and safer too.
523,222,1,"['speed', 'bank']",vaccum system of tubes like at a bank.  High speed escalators.  Conveyor system for cars on the interstate.
524,223,1,"['speed', 'interstate']",vaccum system of tubes like at a bank.  High speed escalators.  Conveyor system for cars on the interstate.
525,224,1,"['speed', 'airplane']",A station with a tube in the ground with a high speed pod that would shoot me at a quick speed across the city or across the country in a couple hours. It would be faster than an airplane and safer too.
526,225,1,"['speed', 'station']",A station with a tube in the ground with a high speed pod that would shoot me at a quick speed across the city or across the country in a couple hours. It would be faster than an airplane and safer too.
527,226,1,"['speed', 'parking']","Change the road into a high speed moving floor, like what they have at airport terminals but faster and with chairs to sit in.  You can board a chair in a parking lot/driveway and operate a machine to choose destination.  The chair will then merge into the moving road and go for the destination."
528,227,2,"['rail', 'ground']",I would love to see a light rail system in my community. I am thinking of above ground trains that would run to the various suburbs and take people to various local stops. These trains should run a regular schedule so people can use them to commute.
529,227,2,"['rail', 'ground']","Use a sky rail train to transport people.  Similar to a subway, but rather than below ground, it would be above ground."
530,228,1,"['rail', 'commercial']",remove all non commercial traffic.  have extensive light rail connected to robust subway system.  have storage containers deliver large goods.
531,229,1,"['rail', 'downtown']","My neighborhood will continue to use mainly personal vehicles as a mode of transportation, though the downtown area is working on an underground rail system."
532,230,1,"['rail', 'container']",remove all non commercial traffic.  have extensive light rail connected to robust subway system.  have storage containers deliver large goods.
533,231,1,"['rail', 'storage']",remove all non commercial traffic.  have extensive light rail connected to robust subway system.  have storage containers deliver large goods.
534,232,1,"['rail', 'suburb']",I would love to see a light rail system in my community. I am thinking of above ground trains that would run to the various suburbs and take people to various local stops. These trains should run a regular schedule so people can use them to commute.
535,233,1,"['subway', 'ground']","Use a sky rail train to transport people.  Similar to a subway, but rather than below ground, it would be above ground."
536,234,1,"['subway', 'commercial']",remove all non commercial traffic.  have extensive light rail connected to robust subway system.  have storage containers deliver large goods.
537,235,1,"['subway', 'downtown']",It be awesome to have Subways to get to downtown faster for Football game and save money on parking.
538,236,1,"['subway', 'parking']",It be awesome to have Subways to get to downtown faster for Football game and save money on parking.
539,237,1,"['subway', 'storage']",remove all non commercial traffic.  have extensive light rail connected to robust subway system.  have storage containers deliver large goods.
540,238,1,"['subway', 'container']",remove all non commercial traffic.  have extensive light rail connected to robust subway system.  have storage containers deliver large goods.
541,239,1,"['transport', 'ground']","Use a sky rail train to transport people.  Similar to a subway, but rather than below ground, it would be above ground."
542,240,1,"['transport', 'location']","Telepads! The Transportation of the Future! Simply step on this portal pad, and you are instantly transported to your location! The movement of molecules into energy is completely safe, and many users only experience a minor burning sensation for a minute after the teleportation process. Forget flying cars, late trains or other outdated modes of transport, and tele away with Telepads!"
543,241,1,"['transport', 'autos']","Use CNG Gas in Autos, Taxi, Buses and Other Public Transport System.Encouarge People to use Public Transport System to avoid Traffic Congestion and Air Pollution.Give Tax Subsidies for Less Pollution Technologies."
544,242,1,"['transport', 'cng']","Use CNG Gas in Autos, Taxi, Buses and Other Public Transport System.Encouarge People to use Public Transport System to avoid Traffic Congestion and Air Pollution.Give Tax Subsidies for Less Pollution Technologies."
545,243,1,"['transport', 'congestion']","Use CNG Gas in Autos, Taxi, Buses and Other Public Transport System.Encouarge People to use Public Transport System to avoid Traffic Congestion and Air Pollution.Give Tax Subsidies for Less Pollution Technologies."
546,244,1,"['transport', 'bicycle']","ROAD TRANSPORT - BICYCLE (GOOD EXERCISE FOR OUR WHOLE BODY, LOW COST AND NO POLLUTION."
547,245,1,"['transport', 'buses']","Use CNG Gas in Autos, Taxi, Buses and Other Public Transport System.Encouarge People to use Public Transport System to avoid Traffic Congestion and Air Pollution.Give Tax Subsidies for Less Pollution Technologies."
548,246,1,"['transport', 'gas']","Use CNG Gas in Autos, Taxi, Buses and Other Public Transport System.Encouarge People to use Public Transport System to avoid Traffic Congestion and Air Pollution.Give Tax Subsidies for Less Pollution Technologies."
549,247,1,"['transportation', 'downtown', 'cab']","I think it would be great to have a jitney-type bus that you could hail like a cab directly from the street.  The jitney would be electric powered and follow a specific route.  I think this would be great because I live in a town that has many tourists, but does not have a large population.  It could shuttle tourists to different areas, but the tourists wouldn't have to worry about a specific bus schedule.  The jitney could drive on streets that are not bus-accessible (some of our streets are ""old world"" and very narrow). There is also some frustration in my town about not having a vibrant night life because of lack of public transportation.  This jitney would allow people to go downtown, especially college students, and have some drinks without worrying about driving.  One of the stops would be the college campus. The jitney would have a very low fair to encourage people not to drink and drive.  This jitney would help downtown businesses and restaurants."
550,248,1,"['transportation', 'campus', 'cab']","I think it would be great to have a jitney-type bus that you could hail like a cab directly from the street.  The jitney would be electric powered and follow a specific route.  I think this would be great because I live in a town that has many tourists, but does not have a large population.  It could shuttle tourists to different areas, but the tourists wouldn't have to worry about a specific bus schedule.  The jitney could drive on streets that are not bus-accessible (some of our streets are ""old world"" and very narrow). There is also some frustration in my town about not having a vibrant night life because of lack of public transportation.  This jitney would allow people to go downtown, especially college students, and have some drinks without worrying about driving.  One of the stops would be the college campus. The jitney would have a very low fair to encourage people not to drink and drive.  This jitney would help downtown businesses and restaurants."
551,249,1,"['transportation', 'route', 'cab']","I think it would be great to have a jitney-type bus that you could hail like a cab directly from the street.  The jitney would be electric powered and follow a specific route.  I think this would be great because I live in a town that has many tourists, but does not have a large population.  It could shuttle tourists to different areas, but the tourists wouldn't have to worry about a specific bus schedule.  The jitney could drive on streets that are not bus-accessible (some of our streets are ""old world"" and very narrow). There is also some frustration in my town about not having a vibrant night life because of lack of public transportation.  This jitney would allow people to go downtown, especially college students, and have some drinks without worrying about driving.  One of the stops would be the college campus. The jitney would have a very low fair to encourage people not to drink and drive.  This jitney would help downtown businesses and restaurants."
552,250,1,"['transportation', 'shuttle', 'cab']","I think it would be great to have a jitney-type bus that you could hail like a cab directly from the street.  The jitney would be electric powered and follow a specific route.  I think this would be great because I live in a town that has many tourists, but does not have a large population.  It could shuttle tourists to different areas, but the tourists wouldn't have to worry about a specific bus schedule.  The jitney could drive on streets that are not bus-accessible (some of our streets are ""old world"" and very narrow). There is also some frustration in my town about not having a vibrant night life because of lack of public transportation.  This jitney would allow people to go downtown, especially college students, and have some drinks without worrying about driving.  One of the stops would be the college campus. The jitney would have a very low fair to encourage people not to drink and drive.  This jitney would help downtown businesses and restaurants."
553,251,1,"['system', 'trucks', 'truck']","My small rural town doesn't even have an intact bus system, so anything would be better than it is now. But I would like a service that has people who drive pick up trucks to help you move things. For instance, if you go to the store and purchase a new couch, I'd like to have something like Uber for Pick Up Trucks to call and have them bring my sofa home so that I don't have to pay for outragious delivery fees from the store."
554,252,1,"['system', 'buses', 'cng']","Use CNG Gas in Autos, Taxi, Buses and Other Public Transport System.Encouarge People to use Public Transport System to avoid Traffic Congestion and Air Pollution.Give Tax Subsidies for Less Pollution Technologies."
555,253,1,"['system', 'gas', 'cng']","Use CNG Gas in Autos, Taxi, Buses and Other Public Transport System.Encouarge People to use Public Transport System to avoid Traffic Congestion and Air Pollution.Give Tax Subsidies for Less Pollution Technologies."
556,254,1,"['system', 'ground', 'suburb']",I would love to see a light rail system in my community. I am thinking of above ground trains that would run to the various suburbs and take people to various local stops. These trains should run a regular schedule so people can use them to commute.
557,255,1,"['system', 'autos', 'cng']","Use CNG Gas in Autos, Taxi, Buses and Other Public Transport System.Encouarge People to use Public Transport System to avoid Traffic Congestion and Air Pollution.Give Tax Subsidies for Less Pollution Technologies."
558,256,1,"['system', 'commercial', 'container']",remove all non commercial traffic.  have extensive light rail connected to robust subway system.  have storage containers deliver large goods.
559,257,1,"['system', 'commercial', 'storage']",remove all non commercial traffic.  have extensive light rail connected to robust subway system.  have storage containers deliver large goods.
560,258,1,"['system', 'congestion', 'cng']","Use CNG Gas in Autos, Taxi, Buses and Other Public Transport System.Encouarge People to use Public Transport System to avoid Traffic Congestion and Air Pollution.Give Tax Subsidies for Less Pollution Technologies."
