,,Similarity_Type,Number of Clusters (input),Number of clusters(output),Affinity Type,Word/Sentence,File_Name,Clusters,Mismatch Metric,Match Metric,M,False Positive,False Negative
,,total_set_similairy,20,11,precomputed,word-based,n50_de_bc,"[6, 6, 14, 14, 14, 6, 19, 6, 18, 19, 0, 13, 11, 6, 19, 6, 14, 6, 18, 4, 11, 6, 16, 11, 13, 6, 16, 6, 6, 14, 13, 8, 14, 6, 19, 16, 6, 13, 6, 16, 14, 13, 6, 16, 19, 6, 11, 6, 10, 6]",501,87,4,116,385
,,total_set_similairy,20,20,precomputed,sentence-based,n50_de_bc,"[15 13  9  9 16  3 12 15  2  7  9 16  4 14  5  2  7  8 19 18 15  6 12 17  3
 15  1  3  1 16  6  8  5 15  8  3 15  3 15  1  2  6  4 10  4  2 11  0  7  8]",265,57,2.5,146,119
,,total_set_similairy,20,8,rbf,word-based,n50_de_bc,"[13, 0, 17, 17, 0, 13, 8, 4, 4, 0, 0, 10, 19, 8, 8, 8, 0, 8, 17, 18, 17, 13, 4, 17, 4, 8, 18, 17, 8, 0, 13, 8, 8, 8, 8, 4, 8, 0, 8, 4, 0, 13, 19, 18, 8, 8, 13, 8, 0, 8]",525,85,6,118,407
,,total_set_similairy,20,20,rbf,sentence-based,n50_de_bc,"[ 2  2 17  6 18  2 12  2 19  1 15  6  2  6  0 19  1  6  3 10  2 15  6 16  5
  2  6  2  0  2 15  6  0  4  2 19 11  7  0  2  2 15  2  6 13 14  8  9  1  2]",405,61,1,142,263
,,total_set_similairy,20,10,sigmoid,word-based,n50_de_bc,"[12, 12, 17, 3, 7, 17, 17, 7, 5, 7, 0, 12, 12, 18, 7, 7, 7, 6, 17, 5, 12, 7, 18, 7, 17, 17, 1, 17, 7, 7, 1, 11, 7, 6, 6, 17, 5, 12, 17, 17, 7, 5, 12, 18, 12, 5, 17, 18, 17, 7]",447,95,3.5,108,339
,,total_set_similairy,20,20,sigmoid,sentence-based,n50_de_bc,"[ 0  2  0 10 12  0  0  0  7 16  0 11  0  1  0 15 16  5  0  9  0  0 14  0  0
  0  0  0  0  0  0  4 16  0  0  0  0  0 13  0  8 17  0  6  3 18 19  0 16  0]",811,105,1,98,713
,,total_set_similairy,20,10,polynomial,word-based,n50_de_bc,"[12, 18, 12, 0, 12, 12, 12, 18, 18, 0, 0, 16, 12, 3, 4, 18, 15, 8, 12, 13, 12, 13, 3, 12, 12, 12, 10, 18, 12, 0, 13, 13, 3, 12, 15, 12, 12, 12, 18, 12, 13, 13, 18, 10, 15, 18, 0, 3, 0, 12]",509,93,3.5,110,399
,,total_set_similairy,20,20,polynomial,sentence-based,n50_de_bc,"[ 0  4  0 15 14  0  0  0 17  2  0  6  0  9 10  3  2 12  0  1  0  0 18  0  0
  0  0  0 10  0  0 19  2  0  0  0  0  0 11  0 16 13  0  7  5 10  8  0  2  0]",719,101,1,102,617
,,total_set_similairy,20,11,poly,word-based,n50_de_bc,"[8, 15, 3, 3, 15, 8, 9, 8, 17, 9, 0, 17, 8, 0, 0, 15, 9, 10, 15, 8, 19, 6, 8, 15, 8, 17, 8, 15, 9, 17, 17, 12, 9, 8, 8, 17, 17, 17, 15, 8, 11, 8, 17, 8, 6, 11, 8, 8, 15, 10]",467,79,2,124,343
,,total_set_similairy,20,20,poly,sentence-based,n50_de_bc,"[ 1  2  1 16  4  1  1  1 15  8  1  9  1  6  1 13  8 11  1 12  1  1 18  1  1
  1  1  1  1  1  1 19  8  1  1  1  1  1  0  1  7 14  1  3 10 17  5  1  8  1]",811,105,1,98,713
,,total_set_similairy,20,10,linear,word-based,n50_de_bc,"[18, 13, 7, 7, 14, 6, 15, 12, 12, 0, 0, 4, 18, 12, 15, 12, 12, 12, 18, 12, 18, 13, 12, 13, 15, 12, 15, 12, 12, 12, 15, 12, 12, 12, 18, 15, 12, 18, 12, 6, 1, 18, 18, 15, 12, 12, 18, 12, 1, 12]",639,81,2,122,517
,,total_set_similairy,20,20,linear,sentence-based,n50_de_bc,"[ 0  8  0 18 11  0  0  0 14  3  0  6  0  7  0  4  3 13  0  2  0  0  9  0  0
  0  0  0  0  0  0 19  3  0  0  0  0  0 10  0  5 17  0  1 12 16 15  0  3  0]",811,105,1,98,713
,,total_set_similairy,20,10,cosine,word-based,n50_de_bc,"[5, 17, 12, 19, 13, 12, 16, 5, 2, 16, 0, 17, 5, 12, 16, 12, 4, 16, 5, 16, 19, 11, 5, 12, 5, 5, 5, 16, 16, 17, 11, 19, 4, 16, 17, 5, 16, 12, 4, 5, 12, 5, 17, 5, 17, 12, 19, 12, 16, 16]",403,107,3.5,96,307
,,total_set_similairy,20,20,cosine,sentence-based,n50_de_bc,"[ 1  5 19 19 17  5 10  1  4  2  2  2  5  5 16  4  2  5  7  1  1  1  5 12  1
  1  5  3 16 15  1  6 16  9 11  1  8  5 16  5 14  1  5  5 18  4  5  0  2 13]",365,75,1,128,237
,,total_set_similairy,22,10,nearest_neighbors,word-based,n50_de_bc,"[16, 18, 21, 21, 5, 3, 21, 5, 5, 21, 0, 18, 16, 3, 3, 3, 21, 21, 16, 3, 16, 3, 13, 16, 3, 16, 3, 21, 21, 2, 5, 3, 21, 21, 21, 16, 3, 16, 3, 5, 10, 16, 15, 5, 15, 3, 16, 3, 21, 3]",533,79,2,124,409
,,total_set_similairy,22,22,nearest_neighbors,sentence-based,n50_de_bc,"[11  3  2 14  4  1  8  5 14  3  2 13 18  4  9 19  9  4 17 13  6  2  4  6  0
  1 18  7  9  1  2 14  9  3  7  0 10 15 14 18 16  2 15 14 21 16 12 20  3  7]",259,49,2,154,105
,,total_set_similairy,22,11,precomputed,word-based,n50_de_bc,"[17, 17, 20, 20, 13, 9, 14, 17, 13, 20, 0, 17, 15, 17, 17, 17, 14, 17, 14, 8, 13, 13, 14, 8, 17, 8, 9, 17, 17, 21, 15, 6, 17, 17, 17, 13, 17, 15, 13, 9, 13, 18, 13, 9, 13, 13, 17, 17, 21, 17]",543,75,3,128,415
,,total_set_similairy,22,22,precomputed,sentence-based,n50_de_bc,"[ 6  5 12 12  1 19  7  1 17  4 12  3  3 21 15 17  4  8 13  6  1  2 10  3  6
  1 19 19 15  1  2 19 15 11  3  1 16  3 18 19  9  2  3 20  0 17 14  6  4  3]",285,51,1,152,133
,,total_set_similairy,22,10,rbf,word-based,n50_de_bc,"[6, 20, 12, 5, 7, 6, 20, 20, 3, 20, 0, 20, 6, 20, 20, 20, 20, 20, 20, 14, 6, 20, 20, 6, 20, 6, 3, 20, 20, 4, 3, 4, 20, 20, 20, 3, 20, 3, 20, 3, 4, 19, 20, 20, 20, 20, 6, 20, 20, 20]",869,109,1,94,775
,,total_set_similairy,22,22,rbf,sentence-based,n50_de_bc,"[ 2 15  3  3 19  2 12  2 18  4  3 13  2 13 21 18  4 13  7 20  2  1  9 16 17
  2  2  2 21  0  1 13 21 10  0  2 14 11 21  2  0  1  0 13  8 18  6  5  4  0]",285,67,1,136,149
,,total_set_similairy,22,13,sigmoid,word-based,n50_de_bc,"[21, 14, 14, 20, 3, 3, 20, 3, 12, 20, 0, 14, 14, 11, 11, 11, 20, 19, 21, 12, 19, 15, 11, 19, 5, 19, 12, 14, 3, 14, 15, 16, 20, 19, 19, 12, 12, 14, 19, 5, 11, 15, 21, 13, 21, 19, 19, 3, 8, 19]",347,69,4,134,213
,,total_set_similairy,22,22,sigmoid,sentence-based,n50_de_bc,"[ 0  7  0 13 19  0 15  0 11 10  0 14  0  8 21  4 10  2  0  5  0  0 17  0  0
  0  0  0 21  0  0  1 10  0  0  0  0  0  6  0  9 20  0 12  3 18 16  0 10  0]",677,95,1,108,569
,,total_set_similairy,22,10,polynomial,word-based,n50_de_bc,"[16, 18, 11, 7, 18, 18, 18, 18, 18, 18, 0, 18, 18, 18, 18, 18, 18, 10, 11, 5, 11, 8, 18, 18, 18, 18, 5, 18, 18, 18, 8, 9, 18, 18, 18, 16, 18, 11, 18, 8, 18, 5, 11, 5, 18, 18, 18, 18, 18, 20]",973,125,1.5,78,895
,,total_set_similairy,22,22,polynomial,sentence-based,n50_de_bc,"[ 0  6  0 20 18  0  2  0 19 14  0 11  0  7 15 12 14 17  0 10  0  0  1  0  0
  0  0  0 15  0  0 21 14  0  0  0  0  0  8  0 16 13  0  4  9  3  5  0 14  0]",677,95,1,108,569
,,total_set_similairy,22,11,poly,word-based,n50_de_bc,"[2, 2, 19, 19, 10, 2, 19, 2, 10, 19, 0, 2, 13, 2, 2, 2, 19, 2, 20, 7, 17, 2, 2, 5, 2, 2, 2, 2, 2, 10, 20, 5, 2, 2, 2, 17, 2, 20, 2, 13, 5, 17, 21, 2, 2, 5, 9, 2, 19, 2]",713,101,3,102,611
,,total_set_similairy,22,22,poly,sentence-based,n50_de_bc,"[ 1  9  1 19 14  1  0  1 17  6  1 15  1  4 21 13  6 18  1  3  1  1 10  1  1
  1  1  1 21  1  1 20  6  1  1  1  1  1  8  1 16  7  1 11  5 12  2  1  6  1]",677,95,1,108,569
,,total_set_similairy,22,14,linear,word-based,n50_de_bc,"[4, 4, 19, 19, 11, 4, 10, 4, 4, 10, 0, 16, 9, 5, 18, 2, 10, 4, 4, 0, 4, 4, 20, 4, 4, 4, 20, 4, 4, 1, 4, 5, 18, 4, 4, 4, 4, 4, 4, 4, 13, 4, 4, 5, 17, 13, 4, 18, 10, 4]",733,101,2,102,631
,,total_set_similairy,22,22,linear,sentence-based,n50_de_bc,"[ 0  1  0 18 17  0  3  0 16  7  0 10  0  9 20  4  7 12  0  6  0  0  5  0  0
  0  0  0 20  0  0 21  7  0  0  0  0  0 13  0 15 19  0 11  8  2 14  0  7  0]",677,95,1,108,569
,,total_set_similairy,22,11,cosine,word-based,n50_de_bc,"[2, 2, 2, 21, 6, 0, 17, 2, 0, 17, 0, 2, 2, 17, 17, 17, 17, 17, 2, 10, 2, 11, 17, 2, 2, 2, 15, 17, 6, 2, 11, 17, 17, 17, 17, 2, 10, 2, 16, 8, 17, 8, 2, 19, 21, 2, 2, 17, 17, 17]",599,107,2,96,503
,,total_set_similairy,22,22,cosine,sentence-based,n50_de_bc,"[ 1  1 16 16 11  2 10  1 14  4  1  1  3  3 12 14  4  3  8 18  1  1  3 17  3
  2  2  5 12 15  1  6 12  9 20  1 21  3 12  2  0  1  3  2 19 14  1  7  4 13]",321,65,1,138,183
,,total_set_similairy,24,10,nearest_neighbors,word-based,n50_de_bc,"[9, 9, 21, 23, 10, 9, 9, 9, 19, 3, 0, 20, 9, 4, 7, 9, 9, 9, 9, 9, 9, 19, 4, 9, 9, 9, 4, 9, 9, 20, 19, 4, 9, 9, 9, 9, 9, 9, 9, 9, 9, 19, 9, 9, 9, 9, 9, 9, 9, 9]",1123,139,1,64,1059
,,total_set_similairy,24,24,nearest_neighbors,sentence-based,n50_de_bc,"[ 7 14 11  9  0 10 19 20  0  3  9 22  1 14  3 14  3  2 12 14  6  4  2 21 17
  1  1 10 20  6  4  0  3 18  7  4 13  8 20  1  5  4  8 16 23  5 11 15  3  7]",223,59,2,144,79
,,total_set_similairy,24,10,precomputed,word-based,n50_de_bc,"[10, 15, 18, 18, 19, 11, 16, 15, 15, 16, 0, 22, 10, 15, 15, 11, 15, 15, 18, 15, 10, 15, 15, 18, 3, 11, 15, 15, 15, 15, 10, 3, 15, 15, 15, 11, 15, 10, 15, 15, 5, 10, 15, 15, 15, 15, 10, 15, 15, 15]",847,89,2,114,733
,,total_set_similairy,24,24,precomputed,sentence-based,n50_de_bc,"[ 2  9 22 22 23  0 16  2  8  3  5 18  2 13  4  8  3 10  6 17  2  7  1 21 14
  2  1  0  4 23  7  2  4 20  0  2  2  0  4  1 19  7  2 11  5  8 12 15  3  2]",283,57,1,146,137
,,total_set_similairy,24,11,rbf,word-based,n50_de_bc,"[15, 15, 11, 22, 11, 15, 15, 15, 13, 15, 0, 11, 15, 12, 15, 15, 15, 12, 15, 7, 16, 21, 15, 19, 15, 15, 15, 15, 12, 15, 21, 19, 12, 15, 15, 15, 15, 15, 12, 15, 8, 21, 16, 15, 12, 16, 15, 15, 15, 12]",755,131,2,72,683
,,total_set_similairy,24,24,rbf,sentence-based,n50_de_bc,"[ 2  9 22 14 19  1 10  1 16  6  6  6  2 14  7 16  6 14  3 20  2 21 23 17 18
  1  1  1  7 13 21 14  7 11  2  2  8 12 14  1  0 21  0  2 15 16  5  4  6  2]",275,55,1,148,127
,,total_set_similairy,24,9,sigmoid,word-based,n50_de_bc,"[16, 22, 18, 23, 20, 22, 22, 22, 7, 7, 0, 7, 16, 22, 22, 22, 7, 22, 16, 7, 16, 16, 22, 7, 22, 18, 22, 22, 22, 20, 16, 18, 22, 22, 19, 7, 22, 19, 22, 9, 7, 16, 22, 9, 22, 22, 22, 22, 7, 22]",683,101,2,102,581
,,total_set_similairy,24,24,sigmoid,sentence-based,n50_de_bc,"[ 1 12  1 13  4  1 19  1 16  2  1  5  1  7 23  3  2  0  1 18  1  1 17  1 21
  1  1  1 23  1  1  6  2  1  1  1  1  1  9  1 10 14  1  8 20 11 15 22  2  1]",603,85,1,118,485
,,total_set_similairy,24,15,polynomial,word-based,n50_de_bc,"[7, 19, 22, 21, 13, 22, 22, 19, 13, 22, 0, 19, 7, 16, 9, 19, 13, 16, 22, 14, 7, 1, 2, 14, 19, 14, 2, 22, 22, 13, 1, 18, 12, 22, 23, 22, 19, 19, 22, 22, 13, 1, 7, 2, 11, 13, 19, 13, 22, 14]",387,67,2,136,251
,,total_set_similairy,24,24,polynomial,sentence-based,n50_de_bc,"[ 0 16  0 22 20  0  1  0 12 11  0 18  0  6 23  9 11 14  0 10  0  0  3  0  7
  0  0  0 23  0  0 21 11  0  0  0  0  0 17  0 15 13  0  8  5  4  2 19 11  0]",603,85,1,118,485
,,total_set_similairy,24,14,poly,word-based,n50_de_bc,"[3, 10, 4, 7, 10, 10, 11, 10, 10, 4, 0, 9, 3, 21, 21, 10, 8, 9, 10, 16, 3, 10, 12, 16, 15, 10, 11, 10, 21, 10, 10, 5, 20, 10, 9, 10, 10, 10, 21, 10, 16, 10, 8, 5, 21, 16, 10, 21, 4, 11]",511,77,2.5,126,385
,,total_set_similairy,24,24,poly,sentence-based,n50_de_bc,"[ 0  4  0 22 20  0  7  0 23 14  0 13  0 16 21 12 14 18  0  5  0  0 11  0  6
  0  0  0 21  0  0 10 14  0  0  0  0  0 19  0 17  9  0  8  2  1  3 15 14  0]",603,85,1,118,485
,,total_set_similairy,24,12,linear,word-based,n50_de_bc,"[12, 23, 7, 5, 1, 12, 23, 12, 12, 23, 0, 23, 12, 23, 11, 11, 1, 4, 12, 6, 12, 6, 23, 23, 18, 12, 12, 23, 11, 12, 6, 8, 11, 11, 11, 12, 18, 18, 11, 12, 23, 6, 12, 12, 15, 23, 23, 23, 7, 6]",469,85,2,118,351
,,total_set_similairy,24,24,linear,sentence-based,n50_de_bc,"[ 2 11  2 16  0  2  8  2 21  7  2 14  2  5 22  6  7 20  2 15  2  2  3  2 10
  2  2  2 22  2  2 23  7  2  2  2  2  2 18  2 17 13  2  9  1 12  4 19  7  2]",603,85,1,118,485
,,total_set_similairy,24,14,cosine,word-based,n50_de_bc,"[19, 18, 18, 18, 10, 10, 7, 3, 5, 7, 0, 0, 3, 20, 5, 17, 7, 20, 13, 15, 13, 13, 7, 13, 5, 17, 9, 10, 7, 6, 13, 23, 7, 7, 3, 3, 3, 18, 5, 3, 13, 3, 18, 3, 0, 13, 10, 10, 18, 20]",351,59,3,144,207
,,total_set_similairy,24,24,cosine,sentence-based,n50_de_bc,"[10 23 22 22 21  1 19  1  7  3 10  1  8  1 18  7  3  8  0 16  1 10  8 14 15
  1  1  6 18  4 10 13 18 11  5  1 20  8 18  1 12 10  2  1  8  7 10  9  3 17]",277,71,1,132,145
,,max_set_similairy,8,4,nearest_neighbors,word-based,n50_de_bc,"[0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 2, 0, 0, 3, 2, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 4, 4, 0, 0, 0, 3, 0, 0, 3, 0, 2, 2, 3, 3, 4, 0]",1159,119,6.5,84,1075
,,max_set_similairy,8,8,nearest_neighbors,sentence-based,n50_de_bc,"[2 1 5 0 3 6 2 4 3 0 3 5 1 1 0 7 3 1 1 5 1 4 2 6 2 7 7 1 7 5 2 3 0 2 1 2 6
 6 0 2 0 7 1 7 4 7 2 4 3 2]",399,77,6,126,273
,,max_set_similairy,8,7,precomputed,word-based,n50_de_bc,"[0, 5, 1, 3, 2, 1, 4, 2, 2, 0, 0, 3, 1, 5, 0, 2, 1, 5, 0, 5, 6, 5, 4, 5, 5, 1, 5, 2, 2, 0, 5, 2, 1, 2, 2, 2, 2, 6, 1, 4, 5, 0, 5, 2, 0, 5, 0, 4, 4, 2]",545,67,7,136,409
,,max_set_similairy,8,8,precomputed,sentence-based,n50_de_bc,"[1 4 7 2 4 4 1 4 5 2 3 2 4 4 0 5 4 4 4 7 4 7 7 3 7 5 5 4 0 7 1 4 0 1 4 1 4
 4 0 1 6 5 4 5 7 4 1 1 4 1]",565,79,5,124,441
,,max_set_similairy,8,3,rbf,word-based,n50_de_bc,"[3, 2, 3, 3, 2, 2, 3, 2, 2, 0, 0, 2, 2, 2, 0, 2, 0, 3, 3, 2, 3, 0, 3, 2, 2, 2, 3, 2, 2, 3, 0, 2, 0, 3, 2, 2, 2, 3, 2, 3, 2, 0, 2, 3, 3, 2, 2, 3, 3, 3]",949,109,18,94,855
,,max_set_similairy,8,8,rbf,sentence-based,n50_de_bc,"[1 0 3 2 2 4 1 0 2 2 2 2 0 0 2 6 7 2 0 3 0 3 5 4 5 6 1 0 2 3 5 2 2 1 0 1 4
 4 2 1 2 6 0 6 3 2 1 3 7 1]",483,71,5,132,351
,,max_set_similairy,8,5,sigmoid,word-based,n50_de_bc,"[1, 2, 3, 6, 2, 1, 3, 2, 3, 2, 0, 2, 1, 3, 3, 3, 3, 3, 3, 1, 3, 2, 3, 1, 2, 3, 3, 1, 3, 3, 2, 3, 3, 3, 1, 3, 2, 3, 3, 3, 3, 2, 3, 3, 3, 1, 3, 3, 3, 3]",1027,121,8,82,945
,,max_set_similairy,8,1,sigmoid,sentence-based,n50_de_bc,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2297,203,50,0,2297
,,max_set_similairy,8,5,polynomial,word-based,n50_de_bc,"[0, 0, 0, 4, 1, 0, 0, 0, 4, 0, 0, 0, 0, 4, 4, 4, 0, 0, 6, 0, 0, 4, 0, 0, 0, 4, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 6, 0, 1, 7]",1319,129,3,74,1245
,,max_set_similairy,8,8,polynomial,sentence-based,n50_de_bc,"[0 1 0 3 7 1 0 1 2 3 7 3 1 1 4 5 6 1 1 0 1 0 0 0 0 5 0 1 4 0 0 7 4 0 1 0 1
 1 4 0 1 5 1 0 1 5 0 1 6 0]",633,85,3.5,118,515
,,max_set_similairy,8,5,poly,word-based,n50_de_bc,"[1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 3, 4, 1, 3, 1, 4, 1, 1, 5, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 5]",1499,165,3,38,1461
,,max_set_similairy,8,8,poly,sentence-based,n50_de_bc,"[6 7 6 1 3 0 0 0 2 1 3 1 7 7 4 0 5 7 7 6 7 0 6 0 6 0 6 7 4 6 6 3 4 6 7 6 0
 0 4 6 0 0 7 0 7 2 6 0 5 6]",521,81,3.5,122,399
,,max_set_similairy,8,7,linear,word-based,n50_de_bc,"[0, 0, 1, 7, 4, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 7, 0, 4, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 5, 0, 0, 7, 1, 4, 7, 0, 1, 0, 1, 0, 2, 4, 5, 3]",993,97,5,106,887
,,max_set_similairy,8,8,linear,sentence-based,n50_de_bc,"[0 0 0 0 7 0 0 0 3 0 5 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 6 1 0 0 0 0
 0 1 0 0 0 0 0 0 1 0 0 4 0]",1429,163,1,40,1389
,,max_set_similairy,8,8,cosine,word-based,n50_de_bc,"[3, 4, 3, 4, 6, 1, 7, 6, 6, 2, 0, 6, 1, 1, 7, 6, 5, 6, 5, 5, 0, 6, 7, 5, 3, 2, 1, 0, 6, 6, 4, 7, 5, 4, 6, 3, 1, 0, 6, 7, 6, 3, 1, 3, 4, 5, 7, 7, 3, 7]",455,61,6,142,313
,,max_set_similairy,8,8,cosine,sentence-based,n50_de_bc,"[1 2 1 7 4 2 1 2 0 7 6 7 2 2 3 0 4 2 2 1 2 1 1 2 1 0 1 2 3 1 1 5 3 1 2 1 2
 2 3 1 1 0 2 1 1 0 1 1 4 1]",651,85,3.5,118,533
,,max_set_similairy,10,7,nearest_neighbors,word-based,n50_de_bc,"[2, 4, 0, 3, 5, 0, 0, 0, 0, 3, 0, 0, 2, 2, 0, 0, 3, 3, 5, 2, 9, 2, 0, 2, 0, 0, 3, 0, 0, 4, 2, 6, 0, 2, 0, 9, 0, 9, 0, 0, 0, 0, 4, 0, 4, 2, 0, 0, 2, 9]",751,95,4,108,643
,,max_set_similairy,10,10,nearest_neighbors,sentence-based,n50_de_bc,"[9 8 6 0 3 7 9 5 3 0 3 6 8 8 0 4 3 1 1 6 8 2 2 7 2 4 6 8 4 6 2 3 0 9 8 9 7
 7 0 9 0 4 8 4 5 4 9 5 3 9]",349,65,5.5,138,211
,,max_set_similairy,10,6,precomputed,word-based,n50_de_bc,"[3, 1, 1, 1, 1, 1, 7, 1, 1, 3, 0, 0, 1, 3, 9, 1, 3, 7, 1, 1, 3, 5, 7, 1, 0, 1, 9, 0, 0, 1, 1, 1, 3, 0, 7, 1, 1, 3, 1, 7, 9, 1, 3, 0, 1, 1, 1, 7, 1, 1]",821,83,6.5,120,701
,,max_set_similairy,10,10,precomputed,sentence-based,n50_de_bc,"[4 1 4 1 5 3 6 1 2 5 0 1 1 1 3 2 5 3 3 8 1 3 4 0 4 2 4 1 7 8 6 3 1 6 1 6 1
 1 1 4 9 2 1 4 1 3 4 3 5 6]",473,75,4,128,345
,,max_set_similairy,10,6,rbf,word-based,n50_de_bc,"[6, 0, 0, 7, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 7, 0, 2, 7, 0, 0, 0, 0, 7, 0, 6, 0, 0, 0, 0, 7, 0, 5, 0, 0, 6, 0, 0, 0, 0, 7, 7, 0, 0, 0, 0, 0, 7, 7, 9, 0]",1183,121,2,82,1101
,,max_set_similairy,10,10,rbf,sentence-based,n50_de_bc,"[4 7 5 3 3 6 4 8 3 3 3 3 7 7 3 1 9 3 2 5 2 8 5 6 5 1 0 7 3 5 5 3 3 4 7 0 6
 6 3 4 3 1 7 0 8 3 0 8 9 4]",443,59,4,144,299
,,max_set_similairy,10,3,sigmoid,word-based,n50_de_bc,"[0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 5, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 5, 0, 1, 0, 0, 0, 1, 5, 0, 1, 0, 0, 0, 1, 1, 1, 1]",1175,113,17,90,1085
,,max_set_similairy,10,10,sigmoid,sentence-based,n50_de_bc,"[0 0 0 0 5 9 0 7 0 0 8 0 0 1 0 0 0 0 2 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4
 0 0 0 0 0 6 0 0 0 0 0 0 0]",1579,157,1,46,1533
,,max_set_similairy,10,7,polynomial,word-based,n50_de_bc,"[1, 1, 2, 3, 1, 1, 4, 1, 2, 1, 0, 4, 1, 1, 1, 2, 6, 4, 2, 4, 1, 1, 4, 4, 1, 2, 4, 4, 1, 1, 1, 1, 2, 1, 1, 8, 1, 1, 1, 4, 1, 1, 1, 1, 1, 4, 1, 4, 4, 1]",969,101,1,102,867
,,max_set_similairy,10,10,polynomial,sentence-based,n50_de_bc,"[7 1 9 0 3 1 7 1 4 0 3 0 1 1 2 6 5 1 1 9 1 7 9 6 9 6 7 1 1 9 9 3 2 7 1 7 6
 6 2 7 9 7 1 7 7 1 7 7 8 7]",499,73,3,130,369
,,max_set_similairy,10,3,poly,word-based,n50_de_bc,"[0, 0, 3, 0, 3, 0, 0, 0, 3, 3, 0, 3, 0, 3, 3, 3, 3, 3, 0, 3, 3, 3, 0, 3, 0, 3, 8, 3, 0, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 0, 0, 0, 0, 3, 3, 3, 3, 0, 0, 0]",1199,123,20,80,1119
,,max_set_similairy,10,10,poly,sentence-based,n50_de_bc,"[1 2 9 4 3 2 1 2 7 4 3 4 2 2 5 0 6 2 2 9 2 1 9 1 9 1 9 2 0 9 9 3 5 1 2 1 2
 2 5 1 9 1 2 1 1 0 1 1 8 1]",521,75,3,128,393
,,max_set_similairy,10,7,linear,word-based,n50_de_bc,"[3, 3, 5, 3, 3, 0, 3, 3, 3, 3, 0, 3, 3, 3, 9, 3, 3, 6, 0, 3, 6, 5, 3, 3, 3, 3, 8, 1, 3, 6, 5, 3, 3, 3, 6, 0, 3, 6, 3, 3, 6, 3, 3, 1, 1, 3, 0, 3, 3, 3]",1043,101,3,102,941
,,max_set_similairy,10,10,linear,sentence-based,n50_de_bc,"[1 1 1 0 6 1 1 1 2 0 7 0 1 1 9 1 5 1 1 1 1 1 1 1 1 1 1 1 9 1 1 8 9 1 1 1 1
 1 3 1 1 1 1 1 1 9 1 1 4 1]",1233,149,1,54,1179
,,max_set_similairy,10,7,cosine,word-based,n50_de_bc,"[2, 2, 1, 6, 0, 1, 1, 1, 1, 0, 0, 2, 0, 1, 0, 1, 1, 6, 1, 7, 0, 4, 1, 7, 2, 1, 6, 1, 0, 1, 4, 4, 1, 3, 4, 4, 1, 0, 0, 1, 4, 1, 1, 2, 1, 7, 1, 1, 6, 4]",643,91,5,112,531
,,max_set_similairy,10,10,cosine,sentence-based,n50_de_bc,"[9 2 1 0 6 2 9 2 5 0 7 0 2 2 4 3 6 2 2 1 2 1 1 2 1 3 9 2 4 1 1 8 4 9 2 9 2
 2 4 9 1 3 2 9 1 5 9 1 6 9]",483,73,3,130,353
,,max_set_similairy,12,10,nearest_neighbors,word-based,n50_de_bc,"[11, 0, 11, 10, 6, 0, 4, 2, 2, 5, 0, 4, 0, 4, 0, 2, 11, 4, 6, 4, 5, 0, 4, 4, 8, 2, 11, 0, 6, 4, 0, 5, 11, 2, 9, 4, 1, 5, 6, 4, 0, 0, 4, 0, 4, 4, 11, 4, 4, 5]",537,59,4.5,144,393
,,max_set_similairy,12,12,nearest_neighbors,sentence-based,n50_de_bc,"[ 2  3  6  4  1  0  2  5  1  4  1  4  5  3  9  7  1  3  3  6  5  6  2  0  2
 10 11  5  7  6  2  1  9  2  3  2  0  0  9  2 10 10  5 11  8  7  2  8  1  2]",327,69,3.5,134,193
